hashid,Székhely,Létszám,TEÁOR 08 szerinti teáorszám(ok),Nettó árbevétel (eFt),Üzleti/üzemi eredmény (eFt),Adózott eredmény (eFt),Forgóeszközök (eFt),Követelések (eFt),Pénzeszközök (eFt),Eszközök összesen (eFt),Saját tőke (eFt),Hosszú lejáratú kötelezettségek (eFt),Rövid lejáratú kötelezettségek (eFt),Cégcsoport tag
4ac7219691,"2051 Biatorbágy-Budapark, Paul Hartmann u. 4.",24.0,4690|4661,7226175.0,690873,738167,1974353.0,358491.0,603499,2991389.0,2215056,0,722607.0,0
6f0e6b9adf,"1038 Budapest, Ráby Mátyás u. 26.",49.0,8121,5708748.0,713562,678254,950334.0,624617.0,325717,1759123.0,917587,22550,166422.0,0
d44048bc5d,"3793 Sajóecseg, külterület hrsz 08/10.",82.0,2433,1220262.0,94805,83257,1255178.0,340783.0,580275,1644523.0,1418096,0,202197.0,0
d855113ed4,"4400 Nyíregyháza, Tünde u. 18",38.0,2223,1006023.0,50177,44907,134251.0,16778.0,115633,231011.0,153529,31563,45335.0,0
4fd8b0dd9d,"2724 Újlengyel, Határ út 12.",6.0,4674,1254244.0,28822,25173,420275.0,352195.0,68080,423875.0,76361,0,345514.0,0
2e71b53258,"7400 Kaposvár, Áchim A u. 2.",61.0,7022,7086553.0,245693,170602,3108723.0,1441145.0,1555723,11981836.0,3542207,686667,2463343.0,0
8b441204c8,"1182 Budapest, Szabadka u. 16.",22.0,4674,1728379.0,81203,67017,375657.0,115339.0,9871,596637.0,245505,12592,335136.0,0
22abd8e11b,"6000 Kecskemét, Mártírok útja 66.",23.0,4752,1033694.0,129748,119415,396272.0,209675.0,76076,632186.0,365246,38345,225939.0,0
f490a5f9ad,"1118 Budapest, Beregszász út 73. I. em. 1.",22.0,4752,1128128.0,7150,2172,470472.0,46528.0,2329,694976.0,335190,49058,310068.0,0
6444c96ae6,"1031 Budapest, Emőd u. 38",67.0,4774|4646|3250,2673761.0,179907,156729,1267964.0,388475.0,163121,1559577.0,995940,0,413420.0,0
da078c5679,7564 Kaszó,119.0,210,1629530.0,22580,15821,377029.0,235382.0,29431,1684793.0,1237208,7617,218102.0,0
aaa03dfbc5,"3561 Felsőzsolca, belterület 1334/97hr",54.0,4399,1030466.0,398602,382262,453815.0,134142.0,314452,1663739.0,1254782,260711,146572.0,0
bf68653434,"1116 Budapest, Hunyadi János út 162.",38.0,4399,3817555.0,311776,296297,1584587.0,457327.0,990526,1949823.0,1737859,0,209031.0,0
0b776890d8,"9700 Szombathely, Ipari út 3.",47.0,4531,2210100.0,89043,89447,1376407.0,401634.0,57029,1504788.0,681333,27788,791306.0,0
a4b1c294e1,"1113 Budapest, Nagyszőlős u. 11-15.",7.0,4647,2163873.0,36513,43507,699595.0,642459.0,56463,758057.0,103733,0,620726.0,0
2a825728df,"2700 Cegléd, Ipari Park 6",18.0,4639,1181758.0,66684,61989,167082.0,101323.0,7772,529948.0,223546,40440,265109.0,0
20c130212e,"2615 Csővár, Jókai u. 10.",148.0,4941,4752194.0,396647,407968,1960860.0,1122081.0,827271,3520146.0,3307607,0,210205.0,0
56e26147b1,"1195 Budapest, Jókai u. 32. fszt. 3.",84.0,4120,2746936.0,809141,767274,1278504.0,515818.0,762686,1454301.0,1141891,23817,245904.0,0
36e7b80032,"3000 Hatvan, Úttörő u. 6.",1.0,4511,1903289.0,124348,81448,499491.0,362574.0,115677,559820.0,418861,39246,89857.0,0
fa88368268,"7521 Kaposmérő, Dózsa Gy. u. 1. a. ép.",98.0,1071,1167092.0,163771,207191,289209.0,178261.0,97144,1291475.0,856592,102620,176366.0,0
a129e73ede,"1152 Budapest, Illyés Gyula utca 2-4. A. ép. fszt. 7.",4.0,2562,1060287.0,29100,27480,87697.0,28726.0,4442,407815.0,219093,45000,134279.0,0
dd4fc1f1bd,"3301 Eger, Hadnagy u. 2.",638.0,3600,6651768.0,39927,40498,2833243.0,1281470.0,894070,8754702.0,2106794,3990624,1692333.0,0
94273bc59c,"1042 Budapest, Munkásotthon u. 46.",28.0,6810,1472035.0,19212,15262,805936.0,221758.0,68940,1507898.0,115789,52393,1331149.0,0
5b843397e1,"8900 Zalaegerszeg, Ady u. 43.",13.0,5229,1762993.0,4387,-228,274432.0,218325.0,55687,359246.0,173309,2570,182397.0,0
f3b61cf92a,"2314 Halásztelek, Korbuly u. 1.",35.0,4752,1600931.0,63131,53356,447892.0,125113.0,74534,782368.0,323122,124351,328916.0,0
48b4c2edbf,"1146 Budapest, Hermina út 17/C.",370.0,4520,3903725.0,732246,907693,2690233.0,1998432.0,691801,3612748.0,2876653,262634,201483.0,0
9291e9434f,"8200 Veszprém, Ciklámen u. 1-3.",97.0,1011,2313283.0,52064,11146,1334411.0,912164.0,31965,3265491.0,1441048,700000,1098849.0,0
359bd5f60f,"1138 Budapest, Népfürdő u. 22. B. ép. 13. em.",0.0,6810,2145486.0,1101634,1011364,2086430.0,1896636.0,189794,2087500.0,1913929,0,173237.0,0
23a5821ab2,"2330 Dunaharaszti, Raktár u. 4. .",96.0,4941,3641140.0,137164,99532,957390.0,875075.0,71842,3070739.0,778080,1228095,1023301.0,0
1b8a1e8854,"1119 Budapest, Etele út 57. I. em.",65.0,7211,1535286.0,218139,194088,565062.0,79705.0,129964,1998751.0,1458643,179836,161227.0,0
0d04442c39,"1137 Budapest, Pozsonyi út 33. A. lház. 1. em. 1",18.0,5829,1257385.0,42973,34951,296697.0,159483.0,61394,368864.0,54470,3746,292118.0,0
78ac883123,"1224 Budapest, Bartók Béla út 162.",151.0,3299,2879503.0,102972,61858,2000428.0,1130485.0,52905,6162974.0,3492197,82309,1559991.0,0
b3868498f0,"1052 Budapest, Apáczai Csere János u. 5. 1. em. 3/B.",33.0,9319|0,1368744.0,90407,82121,382708.0,76471.0,169603,579839.0,141141,14794,74801.0,0
f3b169d8f0,"2040 Budaörs, Kinizsi út 1-3.",15.0,6202,1508282.0,572834,520585,1243386.0,818945.0,424441,1304786.0,1110178,0,165916.0,0
3a99cd6967,"5100 Jászberény, Jókai u. 18/A.",196.0,2229,8002911.0,1086857,1028473,5428049.0,2899147.0,1298817,7680291.0,4172747,593353,2462539.0,0
f2e49125a6,"1138 Budapest, Váci út 121-127. Váci Greens D. ép. 4. em.",143.0,4651,5291703.0,94560,75489,1257072.0,678444.0,493877,1702077.0,261149,0,1142623.0,0
82b7eda99b,"1138 Budapest, Váci út 175.",62.0,4711,1242571.0,25139,19721,325025.0,125774.0,45694,429621.0,138047,72040,213991.0,0
697e695f82,"9300 Csorna, Erzsébet királyné u. 4.",97.0,4711,1329669.0,15725,32648,307094.0,61702.0,121195,779966.0,542331,36801,142066.0,0
ed1af6b015,"1031 Budapest, Záhony u. 7.",0.0,6820,3852869.21999999,1568067.83999999,1315613.88,1227844.26,656566.38,570967.74,21164884.02,4083613.38,14381501.94,2231457.3,0
7d60948bc5,"1025 Budapest, Alsó Zöldmáli út 9.",24.0,8020,1571291.0,39626,33395,319724.0,319325.0,399,614030.0,124528,144816,342695.0,0
b6b8b2d3dd,"9022 Győr, Liszt Ferenc utca 35. 1. em. 1.",31.0,2562,1714143.78,144835.38,86218.92,767286.36,280366.56,19228.68,1566207.0,262378.44,393877.8,777520.98,0
5608e03cfc,"7630 Pécs, Edison u. 13.",197.0,1012,7100377.0,208212,196113,1057760.0,728986.0,33719,2437474.0,1994197,7541,422788.0,0
8875ed0502,"1054 Budapest, Honvéd u. 8. 1. em. 2",11.0,4726,1044703.0,23659,23268,133873.0,25911.0,70401,173238.0,102371,0,67487.0,0
f1af0dc44f,"1042 Budapest, Virág u. 39. fszt. 1.",5.0,4742,1713219.0,115454,110180,393900.0,133708.0,150127,419733.0,199597,0,218921.0,0
b0ac754bbf,"1075 Budapest, Károly Körút 1. 1. em. 2.",121.0,5210|6810,1169823.0,98273,64909,596674.0,489026.0,107648,8195676.0,431744,6244286,498549.0,0
f9abb28e1a,"6000 Kecskemét, Kadafalva, Heliport Reptér.",67.0,2562,1251215.0,172213,154995,486732.0,150850.0,50468,883734.0,827520,0,48851.0,0
1b70a9cfd1,"1031 Budapest, Áldomás u. 22-24.",0.0,4221,3341266.0,-26610,5730,990251.0,539519.0,271667,1043565.0,152882,0,890683.0,0
9f45330a5c,"2636 Tésa, Petőfi u. 16",9.0,4661,1496124.0,44234,38075,898189.0,60705.0,116194,945616.0,126247,5129,813548.0,0
2d504334b7,"2120 Dunakeszi, Pallag u. 41",50.0,3240,1873844.0,228523,216603,580022.0,360202.0,180995,1868556.0,1493115,44754,317105.0,0
3e269904cc,"2045 Törökbálint, Torbágy u. 20.",24.0,2110,1537657.0,94627,133917,1043028.0,604228.0,358648,1282684.0,593593,0,688604.0,0
dc13f65175,"1035 Budapest, Vörösvári u. 3. 5. em. 27.",57.0,5229,3975364.0,150251,141638,1116737.0,1017357.0,99380,1503376.0,285338,84850,1128419.0,0
c2cf5f4e1e,"1064 Budapest, Podmaniczky u. 57. 2. em. 14.",0.0,5229,1033432.0,3814,3455,784858.0,655463.0,4011,784858.0,6471,0,778387.0,0
3b9dae872f,"1072 Budapest, Rákóczi út 42. 3. em.",19.0,4669,1940072.0,613532,553700,691518.0,541964.0,122144,710058.0,582958,0,127098.0,0
7876e1d665,"5071 Besenyszög, Kigyós major",10.0,163,1044813.0,8788,6280,155023.0,75962.0,73725,282876.0,136172,3530,143090.0,0
2af54147cf,"6400 Kiskunhalas, Szénás út 15.",84.0,2813,3228506.0,163881,153438,1910574.0,1239902.0,98193,2584992.0,700323,6037,1843513.0,0
5635158a91,"1042 Budapest, Árpád út 40.",23.0,6622,1768940.0,82354,82744,517345.0,442984.0,74301,1108307.0,673069,0,272444.0,0
e6a189717e,"4262 Nyíracsád, Petőfi tér 3.",59.0,4941|4519,1910977.0,126258,111176,696395.0,456309.0,238719,1516939.0,756830,310153,440673.0,0
d76ca4aad9,"7400 Kaposvár, Rege utca 9.",28.0,1091,1026557.0,13207,5169,723201.0,278537.0,15662,1103571.0,391483,296574,413104.0,0
08e123f6ae,"1138 Budapest, Népfürdő u. 22. B. ép. 15. em.",22.0,5811|4638,1315831.0,251793,236555,209940.0,95940.0,64865,398763.0,262997,36213,94779.0,0
eac1fa4161,"1106 Budapest, Kerepesi út 85.",62.0,4511,6113866.0,57544,52426,1351827.0,326912.0,14096,1589994.0,479299,0,1076746.0,0
93990143bb,"2310 Szigetszentmiklós, Kántor út 10.",44.0,4643,5432542.0,107247,82646,2508403.0,1765550.0,264965,2534602.0,537920,509460,1322180.0,0
9e1315331e,"8272 Óbudavár, Fő u. 31",1528.0,7820,5015063.0,112077,90931,1274021.0,1262177.0,11844,1318408.0,315247,11931,987662.0,0
e814965532,"2724 Újlengyel, Határ út 12.",0.0,4619,3523715.0,57488,64196,1492985.0,1226887.0,68351,1492985.0,183849,0,1309136.0,0
eaeca0fe9c,"1107 Budapest, Fertő u. 14.",127.0,3320,3110448.0,40924,27214,1697936.0,1128710.0,106993,2564127.0,1584972,19724,941799.0,0
6b0d13632a,"6000 Kecskemét, Petőfi Sándor u. 1. B. ép. 2. em. 1.",65.0,6201|0,1204327.0,53469,53429,445949.0,306819.0,98362,802509.0,278096,75830,354271.0,0
83b11a4002,"1138 Budapest, Népfürdő u. 22. B. ép. IX. em",75.0,4617,1407879.0,633157,604724,1345898.0,1325560.0,20338,13125024.0,12503332,0,621689.0,0
f297b1e9e5,"1144 Budapest, Rátót u. 18-20",3.0,6110,4520806.0,84,77,557468.0,484031.0,69898,602571.0,11245,0,143267.0,0
74f21a82c8,"1222 Budapest, Vöröskereszt u. 5/a.",3.0,4652,5553664.0,676247,655380,1431090.0,1227326.0,201241,1492096.0,1265844,0,221388.0,0
e5e7c1ced1,"7951 Gerde, külterület hrsz. 070/5.",23.0,146,1011523.0,135114,107970,425002.0,92726.0,72082,1177574.0,45088,918645,210627.0,0
0484614791,"7275 Igal, Szántódi út 0175.",310.0,1072,4481220.0,642782,616019,938841.0,237575.0,396940,4496774.0,3307040,544738,362080.0,0
b5f80b61a4,"1051 Budapest, Széchenyi István tér 5-6.",0.0,6820,2380130.0,1316307,785266,2344892.0,257005.0,2087887,30194257.0,10845676,18894553,449164.0,0
118bcb5097,"1191 Budapest, Üllői út 206. B. ép. 1. lház. II. em. 211.",60.0,4321,2372101.0,109661,100010,652323.0,487189.0,78301,900497.0,675,2856,874683.0,0
ae4b8bc5e7,"4254 Nyíradony, Debreceni út 102.",129.0,3299,1689701.0,128176,113363,933804.0,361244.0,107533,3029213.0,1181166,689039,518639.0,0
6719bd11e2,"1068 Budapest, Dózsa György út 86/b. 2. em. 1/a.",35.0,4722,1550760.0,35120,30158,237394.0,149838.0,52570,307540.0,126354,25806,155380.0,0
da8e28ccc8,"9700 Szombathely, Pásztor u. 1 A",342.0,1414,1349353.0,-7066,-11218,440607.0,27475.0,123416,828978.0,735591,0,85825.0,0
c9cdc3d1f8,"1071 Budapest, Városligeti fasor 47-49. II. em. 201-1",8.0,7022,1105284.0,57499,22871,4024813.0,4018797.0,6016,4032438.0,65239,0,3410701.0,0
79565c359a,"2890 Tata, Agostyáni u. 81.",24.0,4941,1002683.0,87240,79053,207410.0,167319.0,35514,545114.0,137105,132856,273221.0,0
c82cf18d0a,"8000 Székesfehérvár, Máriavölgy 92. A. ép.",2.0,4611,1104876.0,5486,4865,54690.0,29961.0,20425,62054.0,18789,2685,40380.0,0
568378ab59,"6221 Akasztó, Rózsa u. 1/a.",43.0,1102,3697727.0,80864,45412,3354607.0,1276580.0,24589,4327962.0,738893,1198647,2251780.0,0
724f8ed270,"2100  Gödöllő, Dózsa György út 18. fszt. 4.",1.0,7022,1538301.0,19231,14292,692232.0,421085.0,268721,920941.0,61541,17765,637242.0,0
2fee2d5001,"6500 Baja, Malomrév u. 9.",41.0,146,1861045.0,277162,271812,1044206.0,221057.0,246102,4622587.0,4398634,93042,130911.0,0
563aff3235,"9735 Csepreg, Bognár Ignác köz 5.",96.0,2562,1770966.0,155597,143523,1103859.0,278451.0,86872,2067747.0,1392899,257406,193069.0,0
afc289a256,"1068 Budapest, Dózsa György út 84/a.",36.0,7311,8138411.0,17946,15080,2313481.0,2308820.0,4661,2505126.0,34080,0,2132787.0,0
8ca98f70ed,"9700 Szombathely, Sági u. 3.",96.0,4673,7052206.0,264372,262376,2225032.0,910046.0,175078,3036689.0,1288635,510837,1179703.0,0
0e3adbdcc2,"6000 Kecskemét, József Attila u. 2.",469.0,210,5986872.0,59110,50806,2306833.0,884691.0,342084,6061298.0,4168942,205663,1316576.0,0
8c72011758,"1137 Budapest, Váci út 178.",45.0,6820,1091994.0,48181,45417,202011.0,201891.0,120,364233.0,148863,0,151658.0,0
b747ab9465,"7623 Pécs, Rákóczi utca 24-26. I. em. 217.",3.0,7219,1000761.0,98143,95476,895683.0,871606.0,24077,1081317.0,98909,0,847535.0,0
6b6ab3a75a,4400 Nyiregyháza Westsik V. u. 4.,89.0,1812,1675653.0,92034,80544,629667.0,470266.0,8462,1982801.0,683230,288734,888615.0,0
87981c39b0,"1061 Budapest, Király u. 12",43.0,7022,1280748.0,22412,24028,413769.0,348325.0,49773,494509.0,300535,0,153709.0,0
5862ead7b0,"8800 Nagykanizsa, Vár u. 5.",0.0,3811,1367914.0,105055,67563,385479.0,305107.0,80372,1245852.0,186933,0,812799.0,0
b79bade072,"1024 Budapest, Lövőház u. 30.",103.0,3102,1030126.0,-1621,-8714,159242.0,87132.0,47205,190154.0,25145,0,154799.0,0
6ddeb4f3bc,"2060 Bicske, Kanizsai u. 12",148.0,2562,2599130.0,227476,195506,1327363.0,620440.0,314442,2550301.0,1466838,362430,596718.0,0
44f6c66303,"1081 Budapest, Bezerédi u. 19",7.0,6810,1117684.0,21310,18250,140667.0,44636.0,4898,156624.0,56402,0,100222.0,0
df79675696,"1135 Budapest, Szent László út 73.",12.0,4531,1000905.0,90919,78175,515698.0,157288.0,91692,603844.0,444510,0,155406.0,0
3b62087dcf,"1131 Budapest, Dolmány u. 26",52.0,4666,1843440.0,113583,102987,729427.0,278419.0,271043,1504690.0,705584,86832,546579.0,0
94837d17fc,"2510 Dorog, hrsz. 0279/16.",46.0,2599,1121667.0,80651,78107,480087.0,51264.0,272131,881239.0,435032,365738,79775.0,0
62504dfb31,"1095 Budapest, MillenniumTorony. ép., Lechner Ödön fasor 7. II. lház. fszt.",4.0,4120,1834111.0,78134,72312,1679348.0,732158.0,4550,1719420.0,96929,189185,1401388.0,0
36097dc74b,"4466 Timár, Szabadság u. 2.",41.0,111,2350259.0,17216,6002,893663.0,305062.0,291999,1375001.0,795680,35771,541512.0,0
9bcc183ac7,"2615 Csővár, Madách u. 1",244.0,3320,2678409.0,936692,893411,1998145.0,921395.0,646183,2054664.0,897985,962102,193177.0,0
f01d4861cb,"1097 Budapest, Könyves Kálmán út 12-14. Lurdy ház. ép. 3. em",24.0,4675,1959527.0,82337,53503,1519636.0,1468158.0,13242,1566023.0,1035217,0,427841.0,0
0a030447d0,"6041 Kerekegyháza, Arany János u. 35.",292.0,7711,5346329.0,1035764,931074,3084838.0,1071066.0,1222617,3913335.0,3290065,124056,424729.0,0
88b8a12dd8,"3700 Kazincbarcika, Pollack M út 3. I. em. 3",65.0,4321,2899285.0,351735,331300,619734.0,231026.0,18695,1277840.0,535171,47418,557476.0,0
868301cf98,"1087 Budapest, Kerepesi út 9. F 102.",84.0,4771,7230784.0,1382164,1360746,2125156.0,146792.0,1022433,2925791.0,2312329,0,525284.0,0
810cac1cb9,"1158 Budapest, Késmárk u. 24-28.",41.0,4120,2198946.0,68449,60732,1558186.0,1324430.0,4717,1810367.0,474815,7942,1246519.0,0
41e2fefb86,"3600 Ózd, Kovács Hagyó Gyula út 7.",0.0,4690,1312512.48,19848.96,20469.2399999999,4391272.26,3938467.86,112890.959999999,4493618.46,200970.72,0,4291407.18,0
6b2b018c16,"2457 Adony, Ady Endre u. 82/2",32.0,111,1168539.0,17802,10774,1303350.0,818603.0,56742,1908366.0,1577309,75081,255450.0,0
934fcb90dd,"1152 Budapest, Aporháza u. 63-69.",87.0,2932,1305510.0,32447,21304,380439.0,47150.0,56897,1305757.0,785976,49256,443004.0,0
a483d51abf,"2724 Újlengyel, Dózsa György utca 11.",27.0,4120|0,2010722.0,118949,111918,272836.0,246215.0,6972,298166.0,232381,8487,57298.0,0
d4d5df303f,"2040 Budaörs, Gyár u. 2.",30.0,4662,4738629.06,398219.76,349527.779999999,2919657.96,479476.44,1114953.3,2949741.54,1297935.9,0,1641260.88,0
6525bcb541,"1131 Budapest, Vőlegény u. 72.",0.0,4511,2095391.0,-85850,-84998,2446995.0,1438174.0,51289,2504599.0,-71405,0,2576004.0,0
bf1f609d9f,"2310 Szigetszentmiklós, Iparos u. 1.",9.0,4631,3009121.0,90504,85175,647868.0,516159.0,43028,727004.0,111482,7366,600879.0,0
abd421c6ea,"1103 Budapest, Gergely utca 81/E",46.0,4321|0,1233162.0,226231,205168,462977.0,327000.0,107177,619445.0,396512,32978,166210.0,0
af0fd0b174,"9024 Győr, Kálvária út 27/A.",31.0,6810,1191672.0,335030,305433,476054.0,214472.0,52252,664211.0,585299,20558,58299.0,0
5bb8900451,"9228 Halászi, Püski u. 3",92.0,2812,2129687.0,421979,392780,1463775.0,152991.0,384470,2188998.0,2013501,0,87387.0,0
ecc688a943,"2120 Dunakeszi, Alagi major 070/1.",5.0,4676,1402090.0,387289,393873,1551411.0,127023.0,1085416,1560094.0,397933,0,1160875.0,0
a0a4a82eb1,"3528 Miskolc, Berzsenyi D. u. 24.",180.0,2562,2085669.0,148966,94283,997403.0,313914.0,683489,1429469.0,1169793,0,205346.0,0
c37d173e30,"1012 Budapest, Logodi u. 5-7. 3. em. 18.",242.0,6201,3927297.0,707195,700537,1768113.0,1224488.0,543625,2611889.0,1131388,113900,1164518.0,0
2ba9862a52,"2089 Telki, Tücsök u. 16",16.0,4646,1425017.0,199016,188741,631947.0,315521.0,120418,841613.0,710242,0,131282.0,0
21d8ad517d,"6050 Lajosmizse, Dózsa Gy. út 219.",93.0,4120,3093905.0,72761,63776,1057958.0,227398.0,186590,1414822.0,662209,29001,645129.0,0
091b5fbbc5,"5630 Békés, Cseresznye u. 22",0.0,4677,1168522.0,37118,5540,320021.0,241711.0,660,1261720.0,405530,22577,754390.0,0
376f5dfcf0,"2045 Törökbálint, Tópark u. 9",55.0,4752,2485213.0,29556,18432,955081.0,658889.0,78736,1033053.0,633146,0,341493.0,0
6c809883fb,"6300 Kalocsa, kalocsai 5257/8. hrsz",35.0,4941,1441492.0,131840,119632,327662.0,264427.0,61324,857701.0,563352,96620,176265.0,0
a4faa22657,"1222 Budapest, Bérkocsi u. 7. I. em. 1",51.0,1102,4577508.0,552220,529952,4419733.0,895196.0,1193949,5791531.0,3169001,1941215,595727.0,0
0cf97a9965,"4600 Kisvárda, Temesvári u. 4.",59.0,1101,3928585.0,444096,395514,1812346.0,351320.0,491962,2277922.0,1397614,280,868955.0,0
2d0cb2c2fa,"2490 Pusztaszabolcs, Szabolcs puszta.",130.0,141,1138306.0,140015,131766,778134.0,326251.0,7578,1967951.0,1573116,84206,298295.0,0
2b715bcf5a,"7626 Pécs, Egyetem u. 4.",98.0,1812|1814,1018216.0,86701,86032,1004792.0,314657.0,473737,1541518.0,1335386,23978,54121.0,0
96aa95a589,"2112 Veresegyhéz, Omega köz 1.",32.0,2830,1333534.0,96692,81951,728918.0,186506.0,183230,1055539.0,736727,40413,250049.0,0
f185f526c1,"2081 Piliscsaba, Új u. 21",29.0,4673,1981655.0,175501,168419,352708.0,203294.0,88872,641241.0,438872,47792,148627.0,0
e891b37b3d,"1139 Budapest, Váci út 91.",10.0,4649,2827247.0,-4648,7087,2510152.0,2319986.0,190166,2527242.0,1849431,0,236729.0,0
af74e43367,"2118 Dány, Zöld u. 20.",21.0,4661,2135419.0,47557,46655,641743.0,85152.0,62725,739518.0,250104,34963,452208.0,0
13d4091b85,"6900 Makó, Návay L. tér 8.",231.0,2752,4049659.0,69730,52663,1480875.0,616045.0,70937,2389970.0,1032231,368907,765381.0,0
59b7087f88,"6200 Kiskőrös, Petőfi Sándor tér 9. 2. em. 1",12.0,6810,1921890.0,62749,54418,315077.0,173104.0,141708,534451.0,178418,8369,247878.0,0
f3d917df1e,"9024 Győr, Babits Mihály utca 17. A. ép.",3.0,4633,2088838.0,144729,132922,604672.0,318480.0,31061,703318.0,428429,672,258497.0,0
45c9ffb153,"1022 Budapest, Törökvész út 30/A.",26.0,7311,3994315.0,490071,409100,2009805.0,1070909.0,921633,2482282.0,1425479,0,895337.0,0
9e4785a5be,"2833 Vértestolna, Petőfi S. u. 61.",69.0,4941,1630092.0,38269,33533,457843.0,350722.0,94669,1426683.0,956038,191802,249954.0,0
8639393993,"4461 Nyírtelek, Ipari u. 5.",98.0,2511,1416719.52,-298664.82,-347666.94,511420.86,222990.66,14266.4399999999,1512552.78,-242529.479999999,946547.279999999,707739.48,0
1160cb2145,"2120 Szigetszentmiklós-Lakihegy, Gát u. 4-10.",50.0,4211,2198856.0,-15456,25231,2455511.0,995266.0,576245,3520411.0,2898230,0,232920.0,0
60c15294d8,"4220 Hajdúböszörmény, Külső Debreceni u. 31.",70.0,6810,2169900.0,195695,183997,780471.0,379302.0,1854,1053386.0,528001,11909,404401.0,0
bc57b27152,"3031 Zagyvaszántó, Ifjúság út 14.",11.0,4726,1232777.0,32676,31303,136547.0,24815.0,59709,150725.0,52896,0,61434.0,0
cdd4ab880c,"6100 Kiskunfélegyháza, VIII. ker. 99/A.",44.0,1039,1221888.0,78832,76924,1302825.0,91794.0,31982,1513815.0,1307522,77535,120167.0,0
abe08b0ea5,"8492 Kerta, Vasútállomás 1. 011/2. hr",76.0,1610,3085517.0,276549,244487,1206543.0,367414.0,168752,1670635.0,905634,327572,371456.0,0
5676289f26,"1139 Budapest, Forgách u. 22.",57.0,4643,3817681.0,103632,91342,1388367.0,868162.0,37063,1421693.0,286894,261191,873608.0,0
75b12dcf17,"1033 Budapest, Szentendrei út 89-95. 4. ép",43.0,7740,4773674.88,1509141.24,1630716.11999999,3266084.34,2632468.32,383022.899999999,32879492.0999999,28525436.64,5582.51999999999,109479.42,0
78f8639087,"2600 Vác, Zrínyi Miklós utca 41/C",17.0,4641,3699171.0,121407,107529,2192154.0,966536.0,24912,2309266.0,886046,2381,1419408.0,0
2cdde3707c,"4130 Derecske, Malom u. 9",68.0,111,1429715.0,41173,37628,1010885.0,257440.0,87093,1870518.0,1579417,90209,194138.0,0
7cd465f733,"1211 Budapest, Színesfém u. 21.",97.0,2229,1319178.0,35026,913,361199.0,205926.0,11078,738915.0,-85689,385590,437872.0,0
a4d97b2207,"4400 Nyíregyháza, Orgona u. 26",37.0,4752,4169791.0,516533,465138,2601397.0,473973.0,835637,2903393.0,2715901,0,187213.0,0
b9d3fe01cf,"7634 Pécs, Bázis köz 2.",516.0,2511,7465473.0,161590,54774,3704716.0,2609752.0,3014,5046632.0,1445348,2791260,767492.0,0
165e016428,"8800 Nagykanizsa, Csengery u. 113.",195.0,2221,3006008.0,106225,50205,970024.0,315614.0,19293,1106269.0,417033,102784,574342.0,0
41437528ed,"2840 Oroszlány, 0210 hrsz ipartelep . ép",14.0,3822,1618975.0,38011,39773,861852.0,609242.0,246315,1356515.0,737158,58904,556494.0,0
18b4e57811,"7400 Kaposvár, Guba Sándor u. 38.",332.0,2712,5357978.64,136151.46,125296.56,1717555.31999999,882348.299999999,14266.4399999999,2358924.84,726658.02,0,1576441.61999999,0
